[CV] ... kernel=rbf, C=25.1188643151, gamma=0.000251188643151 -  17.5s
[CV] kernel=rbf, C=25.1188643151, gamma=0.000341454887383 ............
[CV] ... kernel=rbf, C=25.1188643151, gamma=0.000341454887383 -  17.3s
[CV] kernel=rbf, C=25.1188643151, gamma=0.00063095734448 .............
[CV] .... kernel=rbf, C=25.1188643151, gamma=0.00063095734448 -  20.7s
[CV] kernel=rbf, C=25.1188643151, gamma=0.000857695898591 ............
[CV] ... kernel=rbf, C=25.1188643151, gamma=0.000857695898591 -  22.8s
[CV] kernel=rbf, C=25.1188643151, gamma=0.00116591440118 .............
[CV] .... kernel=rbf, C=25.1188643151, gamma=0.00116591440118 -  24.2s
[CV] kernel=rbf, C=25.1188643151, gamma=0.00215443469003 .............
[CV] .... kernel=rbf, C=25.1188643151, gamma=0.00215443469003 -  33.9s
[CV] kernel=rbf, C=25.1188643151, gamma=0.00292864456463 .............
[CV] .... kernel=rbf, C=25.1188643151, gamma=0.00292864456463 -  41.9s
[CV] kernel=rbf, C=25.1188643151, gamma=0.00398107170553 .............
[CV] .... kernel=rbf, C=25.1188643151, gamma=0.00398107170553 -  51.3s
[CV] kernel=rbf, C=25.1188643151, gamma=0.0073564225446 ..............
[CV] ..... kernel=rbf, C=25.1188643151, gamma=0.0073564225446 - 1.3min
[CV] kernel=rbf, C=25.1188643151, gamma=0.01 .........................
[CV] ................ kernel=rbf, C=25.1188643151, gamma=0.01 - 1.4min
[CV] kernel=rbf, C=34.1454887383, gamma=0.000135935639088 ............
[CV] ... kernel=rbf, C=34.1454887383, gamma=0.000135935639088 -  16.2s
[CV] kernel=rbf, C=34.1454887383, gamma=0.000184784979742 ............
[CV] ... kernel=rbf, C=34.1454887383, gamma=0.000184784979742 -  16.1s
[CV] kernel=rbf, C=34.1454887383, gamma=0.000341454887383 ............
[CV] ... kernel=rbf, C=34.1454887383, gamma=0.000341454887383 -  17.8s
[CV] kernel=rbf, C=34.1454887383, gamma=0.000464158883361 ............
[CV] ... kernel=rbf, C=34.1454887383, gamma=0.000464158883361 -  19.1s
[CV] kernel=rbf, C=34.1454887383, gamma=0.00063095734448 .............
[CV] .... kernel=rbf, C=34.1454887383, gamma=0.00063095734448 -  19.6s
[CV] kernel=rbf, C=34.1454887383, gamma=0.00116591440118 .............
[CV] .... kernel=rbf, C=34.1454887383, gamma=0.00116591440118 -  25.0s
[CV] kernel=rbf, C=34.1454887383, gamma=0.00158489319246 .............
[CV] .... kernel=rbf, C=34.1454887383, gamma=0.00158489319246 -  29.2s
[CV] kernel=rbf, C=34.1454887383, gamma=0.00215443469003 .............
[CV] .... kernel=rbf, C=34.1454887383, gamma=0.00215443469003 -  31.9s
[CV] kernel=rbf, C=34.1454887383, gamma=0.00398107170553 .............
[CV] .... kernel=rbf, C=34.1454887383, gamma=0.00398107170553 -  51.7s
[CV] kernel=rbf, C=34.1454887383, gamma=0.00541169526546 .............
[CV] .... kernel=rbf, C=34.116591440118 -  25.4s
[CV] kernel=rbf, C=18.4784979742, gamma=0.00158489319246 .............
[CV] .... kernel=rbf, C=18.4784979742, gamma=0.00158489319246 -  28.2s
[CV] kernel=rbf, C=18.4784979742, gamma=0.00292864456463 .............
[CV] .... kernel=rbf, C=18.4784979742, gamma=0.00292864456463 -  40.5s
[CV] kernel=rbf, C=18.4784979742, gamma=0.00398107170553 .............
[CV] .... kernel=rbf, C=18.4784979742, gamma=0.00398107170553 -  53.4s
[CV] kernel=rbf, C=18.4784979742, gamma=0.00541169526546 .............
[CV] .... kernel=rbf, C=18.4784979742, gamma=0.00541169526546 - 1.1min
[CV] kernel=rbf, C=18.4784979742, gamma=0.01 .........................
[CV] ................ kernel=rbf, C=18.4784979742, gamma=0.01 - 1.4min
[CV] kernel=rbf, C=25.1188643151, gamma=0.0001 .......................
[CV] .............. kernel=rbf, C=25.1188643151, gamma=0.0001 -  16.9s
[CV] kernel=rbf, C=25.1188643151, gamma=0.000135935639088 ............
[CV] ... kernel=rbf, C=25.1188643151, gamma=0.000135935639088 -  17.2s
[CV] kernel=rbf, C=25.1188643151, gamma=0.000184784979742 ............
[CV] ... kernel=rbf, C=25.1188643151, gamma=0.000184784979742 -  17.7s
[CV] kernel=rbf, C=25.1188643151, gamma=0.000251188643151 ............
[CV] ... kernel=rbf, C=25.1188643151, gamma=0.000251188643151 -  16.8s
[CV] kernel=rbf, C=25.1188643151, gamma=0.000464158883361 ............
[CV] ... kernel=rbf, C=25.1188643151, gamma=0.000464158883361 -  18.8s
[CV] kernel=rbf, C=25.1188643151, gamma=0.00063095734448 .............
[CV] .... kernel=rbf, C=25.1188643151, gamma=0.00063095734448 -  21.7s
[CV] kernel=rbf, C=25.1188643151, gamma=0.000857695898591 ............
[CV] ... kernel=rbf, C=25.1188643151, gamma=0.000857695898591 -  21.7s
[CV] kernel=rbf, C=25.1188643151, gamma=0.00158489319246 .............
[CV] .... kernel=rbf, C=25.1188643151, gamma=0.00158489319246 -  29.0s
[CV] kernel=rbf, C=25.1188643151, gamma=0.00215443469003 .............
[CV] .... kernel=rbf, C=25.1188643151, gamma=0.00215443469003 -  33.5s
[CV] kernel=rbf, C=25.1188643151, gamma=0.00292864456463 .............
[CV] .... kernel=rbf, C=25.1188643151, gamma=0.00292864456463 -  40.1s
[CV] kernel=rbf, C=25.1188643151, gamma=0.00541169526546 .............
[CV] .... kernel=rbf, C=25.1188643151, gamma=0.00541169526546 - 1.1min
[CV] kernel=rbf, C=25.1188643151, gamma=0.0073564225446 ..............
[CV] ..... kernel=rbf, C=25.1188643151, gamma=0.0073564225446 - 1.3min
[CV] kernel=rbf, C=25.1188643151, gamma=0.01 .........................
[CV] ................ kernel=rbf, C=25.1188643151, gamma=0.01 - 1.4min
[CV] kernel=rbf, C=34.1454887383, gamma=0.000251188643151 ............
[CV] ... kernel=rbf, C=34.1454887383, gamma=0.000251188643151 -  17.0s
[CV] kernel=rbf, C=34.1454887383, gamma=0.000341454887383 ............
[CV] ... kernel=rbf, C=34.1454887383, gamma=0.000341454887383 -  18.1s
[CV] kernel=rbf, C=34.1454887383, gamma=0.000464158883361 ............
[CV] ... kernel=rbf, C=34.1454887383, gamma=0.000464158883361 -  18.2s
[CV] kernel=rbf, C=34.1454887383, gamma=0.000857695898591 ............
[CV] ... kernel=rbf, C=34.1454887383, gamma=0.000857695898591 -  22.3s
[CV] kernel=rbf, C=34.1454887383, gamma=0.00116591440118 .............
[CV] .... kernel=rbf, C=34.1454887383, gamma=0.00116591440118 -  25.5s
[CV] kernel=rbf, C=34.1454887383, gamma=0.00158489319246 .............
[CV] .... kernel=rbf, C=34.1454887383, gamma=0.00158489319246 -  27.6s
[CV] kernel=rbf, C=34.1454887383, gamma=0.00292864456463 .............
[CV] .... kernel=rbf, C=34.1454887383, gamma=0.00292864456463 -  40.3s
[CV] kernel=rbf, C=34.1454887383, gamma=0.00398107170553 .............
[CV] .... kernel=rbf, C=34.1454887383, gamma=0.00398107170553 -  53.1s
[CV] kernel=rbf, C=34.1454887383, gamma=0.00541169526546 .............
[CV] .... kernel=rbf, C=34.1454887383, gamma=0.00541169526546 - 1.1min
[CV] kernel=rbf, C=34.1454887383, gamma=0.01 .........................
[CV] ................ kernel=rbf, C=34.1454887383, gamma=0.01 - 1.4min
[CV] kernel=rbf, C=46.4158883361, gamma=0.0001 .......................
[CV] .............. kernel=454887383, gamma=0.000857695898591 -  22.8s
[CV] kernel=rbf, C=34.1454887383, gamma=0.00116591440118 .............
[CV] .... kernel=rbf, C=34.1454887383, gamma=0.00116591440118 -  23.9s
[CV] kernel=rbf, C=34.1454887383, gamma=0.00215443469003 .............
[CV] .... kernel=rbf, C=34.1454887383, gamma=0.00215443469003 -  32.9s
[CV] kernel=rbf, C=34.1454887383, gamma=0.00292864456463 .............
[CV] .... kernel=rbf, C=34.1454887383, gamma=0.00292864456463 -  41.6s
[CV] kernel=rbf, C=34.1454887383, gamma=0.00398107170553 .............
[CV] .... kernel=rbf, C=34.1454887383, gamma=0.00398107170553 -  51.0s
[CV] kernel=rbf, C=34.1454887383, gamma=0.0073564225446 ..............
[CV] ..... kernel=rbf, C=34.1454887383, gamma=0.0073564225446 - 1.3min
[CV] kernel=rbf, C=34.1454887383, gamma=0.01 .........................
[CV] ................ kernel=rbf, C=34.1454887383, gamma=0.01 - 1.4min
[CV] kernel=rbf, C=46.4158883361, gamma=0.000135935639088 ............
[CV] ... kernel=rbf, C=46.4158883361, gamma=0.000135935639088 -  15.7s
[CV] kernel=rbf, C=46.4158883361, gamma=0.000184784979742 ............
[CV] ... kernel=rbf, C=46.4158883361, gamma=0.000184784979742 -  16.2s
[CV] kernel=rbf, C=46.4158883361, gamma=0.000341454887383 ............
[CV] ... kernel=rbf, C=46.4158883361, gamma=0.000341454887383 -  17.6s
[CV] kernel=rbf, C=46.4158883361, gamma=0.000464158883361 ............
[CV] ... kernel=rbf, C=46.4158883361, gamma=0.000464158883361 -  19.1s
[CV] kernel=rbf, C=46.4158883361, gamma=0.00063095734448 .............
[CV] .... kernel=rbf, C=46.4158883361, gamma=0.00063095734448 -  19.6s
[CV] kernel=rbf, C=46.4158883361, gamma=0.00116591440118 .............
[CV] .... kernel=rbf, C=46.4158883361, gamma=0.00116591440118 -  25.0s
[CV] kernel=rbf, C=46.4158883361, gamma=0.00158489319246 .............
[CV] .... kernel=rbf, C=46.4158883361, gamma=0.00158489319246 -  28.9s
[CV] kernel=rbf, C=46.4158883361, gamma=0.00215443469003 .............
[CV] .... kernel=rbf, C=46.4158883361, gamma=0.00215443469003 -  32.2s
[CV] kernel=rbf, C=46.4158883361, gamma=0.00398107170553 .............
[CV] .... kernel=rbf, C=46.4158883361, gamma=0.00398107170553 -  52.3s
[CV] kernel=rbf, C=46.4158883361, gamma=0.00541169526546 .............
[CV] .... kernel=rbf, C=46.4158883361, gamma=0.00541169526546 - 1.1min
[CV] kernel=rbf, C=46.4158883361, gamma=0.0073564225446 ..............
[CV] ..... kernel=rbf, C=46.4158883361, gamma=0.0073564225446 - 1.3min
[CV] kernel=rbf, C=63.095734448, gamma=0.0001 ........................
[CV] ............... kernel=rbf, C=63.095734448, gamma=0.0001 -  16.1s
[CV] kernel=rbf, C=63.095734448, gamma=0.0001 ........................
[CV] ............... kernel=rbf, C=63.095734448, gamma=0.0001 -  16.4s
[CV] kernel=rbf, C=63.095734448, gamma=0.000135935639088 .............
[CV] .... kernel=rbf, C=63.095734448, gamma=0.000135935639088 -  16.0s
[CV] kernel=rbf, C=63.095734448, gamma=0.000184784979742 .............
[CV] .... kernel=rbf, C=63.095734448, gamma=0.000184784979742 -  16.2s
[CV] kernel=rbf, C=63.095734448, gamma=0.000251188643151 .............
[CV] .... kernel=rbf, C=63.095734448, gamma=0.000251188643151 -  17.1s
[CV] kernel=rbf, C=63.095734448, gamma=0.000341454887383 .............
[CV] .... kernel=rbf, C=63.095734448, gamma=0.000341454887383 -  17.1s
[CV] kernel=rbf, C=63.095734448, gamma=0.000464158883361 .............
[CV] .... kernel=rbf, C=63.095734448, gamma=0.000464158883361 -  18.3s
[CV] kernel=rbf, C=63.095734448, gamma=0.000857695898591 .............
[CV] .... kernel=rbf, C=63.095734448, gamma=0.000857695898591 -  22.2s
[CV] kernel=rbf, C=63.095734448, gamma=0.00116591440118 ..............
[CV] ..... kernel=rbf, C=63.095734448, gamma=0.00116591440118 -  25.4s
[CV] kernel=rbf, C=63.095734448, gamma=0.00158489319246 ..............
[CV] ..... kernel=rbf, C=63.095734448, gamma=0.00158489319246 -  27.7s
[CV] kernel=rbf, C=63.095734448, gamma=0.00292864456463 ..............
[CV] ..... kernel=rbf, C=63.095734448, gamma=0.00292864456463 -  40.3s
[CV] kernel=rbf, C=63.095734448, gamma=0.00398107170553 ..............
[CV] 1454887383, gamma=0.00541169526546 - 1.1min
[CV] kernel=rbf, C=34.1454887383, gamma=0.0073564225446 ..............
[CV] ..... kernel=rbf, C=34.1454887383, gamma=0.0073564225446 - 1.3min
[CV] kernel=rbf, C=46.4158883361, gamma=0.0001 .......................
[CV] .............. kernel=rbf, C=46.4158883361, gamma=0.0001 -  16.4s
[CV] kernel=rbf, C=46.4158883361, gamma=0.0001 .......................
[CV] .............. kernel=rbf, C=46.4158883361, gamma=0.0001 -  16.5s
[CV] kernel=rbf, C=46.4158883361, gamma=0.000135935639088 ............
[CV] ... kernel=rbf, C=46.4158883361, gamma=0.000135935639088 -  16.3s
[CV] kernel=rbf, C=46.4158883361, gamma=0.000184784979742 ............
[CV] ... kernel=rbf, C=46.4158883361, gamma=0.000184784979742 -  16.4s
[CV] kernel=rbf, C=46.4158883361, gamma=0.000251188643151 ............
[CV] ... kernel=rbf, C=46.4158883361, gamma=0.000251188643151 -  17.4s
[CV] kernel=rbf, C=46.4158883361, gamma=0.000341454887383 ............
[CV] ... kernel=rbf, C=46.4158883361, gamma=0.000341454887383 -  17.1s
[CV] kernel=rbf, C=46.4158883361, gamma=0.00063095734448 .............
[CV] .... kernel=rbf, C=46.4158883361, gamma=0.00063095734448 -  20.4s
[CV] kernel=rbf, C=46.4158883361, gamma=0.000857695898591 ............
[CV] ... kernel=rbf, C=46.4158883361, gamma=0.000857695898591 -  23.1s
[CV] kernel=rbf, C=46.4158883361, gamma=0.00116591440118 .............
[CV] .... kernel=rbf, C=46.4158883361, gamma=0.00116591440118 -  24.0s
[CV] kernel=rbf, C=46.4158883361, gamma=0.00215443469003 .............
[CV] .... kernel=rbf, C=46.4158883361, gamma=0.00215443469003 -  33.0s
[CV] kernel=rbf, C=46.4158883361, gamma=0.00292864456463 .............
[CV] .... kernel=rbf, C=46.4158883361, gamma=0.00292864456463 -  41.2s
[CV] kernel=rbf, C=46.4158883361, gamma=0.00398107170553 .............
[CV] .... kernel=rbf, C=46.4158883361, gamma=0.00398107170553 -  50.8s
[CV] kernel=rbf, C=46.4158883361, gamma=0.0073564225446 ..............
[CV] ..... kernel=rbf, C=46.4158883361, gamma=0.0073564225446 - 1.3min
[CV] kernel=rbf, C=46.4158883361, gamma=0.01 .........................
[CV] ................ kernel=rbf, C=46.4158883361, gamma=0.01 - 1.4min
[CV] kernel=rbf, C=63.095734448, gamma=0.000135935639088 .............
[CV] .... kernel=rbf, C=63.095734448, gamma=0.000135935639088 -  15.7s
[CV] kernel=rbf, C=63.095734448, gamma=0.000184784979742 .............
[CV] .... kernel=rbf, C=63.095734448, gamma=0.000184784979742 -  15.9s
[CV] kernel=rbf, C=63.095734448, gamma=0.000341454887383 .............
[CV] .... kernel=rbf, C=63.095734448, gamma=0.000341454887383 -  17.6s
[CV] kernel=rbf, C=63.095734448, gamma=0.000464158883361 .............
[CV] .... kernel=rbf, C=63.095734448, gamma=0.000464158883361 -  19.0s
[CV] kernel=rbf, C=63.095734448, gamma=0.00063095734448 ..............
[CV] ..... kernel=rbf, C=63.095734448, gamma=0.00063095734448 -  19.6s
[CV] kernel=rbf, C=63.095734448, gamma=0.00116591440118 ..............
[CV] ..... kernel=rbf, C=63.095734448, gamma=0.00116591440118 -  25.0s
[CV] kernel=rbf, C=63.095734448, gamma=0.00158489319246 ..............
[CV] ..... kernel=rbf, C=63.095734448, gamma=0.00158489319246 -  28.8s
[CV] kernel=rbf, C=63.095734448, gamma=0.00215443469003 ..............
[CV] ..... kernel=rbf, C=63.095734448, gamma=0.00215443469003 -  32.1s
[CV] kernel=rbf, C=63.095734448, gamma=0.00398107170553 ..............
[CV] ..... kernel=rbf, C=63.095734448, gamma=0.00398107170553 -  52.1s
[CV] kernel=rbf, C=63.095734448, gamma=0.00541169526546 ..............
[CV] ..... kernel=rbf, C=63.095734448, gamma=0.00541169526546 - 1.1min
[CV] kernel=rbf, C=63.095734448, gamma=0.0073564225446 ...............
[CV] ...... kernel=rbf, C=63.095734448, gamma=0.0073564225446 - 1.3min
[CV] kernel=rbf, C=85.7695898591, gamma=0.0001 .......................
[CV] .............. kernel=rbf, C=85.7695898591, gamma=0.0001 -  16.2s
[CV] kernel=rbf, C=85.7695898591, gamma=0.0001 .......................
[CV] .............. kernel=rbf, C=85.7695898591, gamma=0.0001 -  16.1s
[CV] kernel=rbf, C=85.7695898591, gamma=0.000135935639088 ............
[CV] 1454887383, gamma=0.00541169526546 - 1.1min
[CV] kernel=rbf, C=34.1454887383, gamma=0.0073564225446 ..............
[CV] ..... kernel=rbf, C=34.1454887383, gamma=0.0073564225446 - 1.3min
[CV] kernel=rbf, C=34.1454887383, gamma=0.01 .........................
[CV] ................ kernel=rbf, C=34.1454887383, gamma=0.01 - 1.4min
[CV] kernel=rbf, C=46.4158883361, gamma=0.000251188643151 ............
[CV] ... kernel=rbf, C=46.4158883361, gamma=0.000251188643151 -  17.0s
[CV] kernel=rbf, C=46.4158883361, gamma=0.000341454887383 ............
[CV] ... kernel=rbf, C=46.4158883361, gamma=0.000341454887383 -  17.9s
[CV] kernel=rbf, C=46.4158883361, gamma=0.000464158883361 ............
[CV] ... kernel=rbf, C=46.4158883361, gamma=0.000464158883361 -  18.2s
[CV] kernel=rbf, C=46.4158883361, gamma=0.000857695898591 ............
[CV] ... kernel=rbf, C=46.4158883361, gamma=0.000857695898591 -  22.3s
[CV] kernel=rbf, C=46.4158883361, gamma=0.00116591440118 .............
[CV] .... kernel=rbf, C=46.4158883361, gamma=0.00116591440118 -  25.1s
[CV] kernel=rbf, C=46.4158883361, gamma=0.00158489319246 .............
[CV] .... kernel=rbf, C=46.4158883361, gamma=0.00158489319246 -  27.5s
[CV] kernel=rbf, C=46.4158883361, gamma=0.00292864456463 .............
[CV] .... kernel=rbf, C=46.4158883361, gamma=0.00292864456463 -  40.4s
[CV] kernel=rbf, C=46.4158883361, gamma=0.00398107170553 .............
[CV] .... kernel=rbf, C=46.4158883361, gamma=0.00398107170553 -  53.0s
[CV] kernel=rbf, C=46.4158883361, gamma=0.00541169526546 .............
[CV] .... kernel=rbf, C=46.4158883361, gamma=0.00541169526546 - 1.1min
[CV] kernel=rbf, C=46.4158883361, gamma=0.01 .........................
[CV] ................ kernel=rbf, C=46.4158883361, gamma=0.01 - 1.4min
[CV] kernel=rbf, C=63.095734448, gamma=0.0001 ........................
[CV] ............... kernel=rbf, C=63.095734448, gamma=0.0001 -  15.6s
[CV] kernel=rbf, C=63.095734448, gamma=0.000135935639088 .............
[CV] .... kernel=rbf, C=63.095734448, gamma=0.000135935639088 -  16.2s
[CV] kernel=rbf, C=63.095734448, gamma=0.000184784979742 .............
[CV] .... kernel=rbf, C=63.095734448, gamma=0.000184784979742 -  16.8s
[CV] kernel=rbf, C=63.095734448, gamma=0.000251188643151 .............
[CV] .... kernel=rbf, C=63.095734448, gamma=0.000251188643151 -  16.3s
[CV] kernel=rbf, C=63.095734448, gamma=0.000464158883361 .............
[CV] .... kernel=rbf, C=63.095734448, gamma=0.000464158883361 -  18.6s
[CV] kernel=rbf, C=63.095734448, gamma=0.00063095734448 ..............
[CV] ..... kernel=rbf, C=63.095734448, gamma=0.00063095734448 -  20.8s
[CV] kernel=rbf, C=63.095734448, gamma=0.000857695898591 .............
[CV] .... kernel=rbf, C=63.095734448, gamma=0.000857695898591 -  21.4s
[CV] kernel=rbf, C=63.095734448, gamma=0.00158489319246 ..............
[CV] ..... kernel=rbf, C=63.095734448, gamma=0.00158489319246 -  28.5s
[CV] kernel=rbf, C=63.095734448, gamma=0.00215443469003 ..............
[CV] ..... kernel=rbf, C=63.095734448, gamma=0.00215443469003 -  33.7s
[CV] kernel=rbf, C=63.095734448, gamma=0.00292864456463 ..............
[CV] ..... kernel=rbf, C=63.095734448, gamma=0.00292864456463 -  39.3s
[CV] kernel=rbf, C=63.095734448, gamma=0.00541169526546 ..............
[CV] ..... kernel=rbf, C=63.095734448, gamma=0.00541169526546 - 1.1min
[CV] kernel=rbf, C=63.095734448, gamma=0.0073564225446 ...............
[CV] ...... kernel=rbf, C=63.095734448, gamma=0.0073564225446 - 1.3min
[CV] kernel=rbf, C=63.095734448, gamma=0.01 ..........................
[CV] ................. kernel=rbf, C=63.095734448, gamma=0.01 - 1.4min
[CV] kernel=rbf, C=85.7695898591, gamma=0.000251188643151 ............
[CV] ... kernel=rbf, C=85.7695898591, gamma=0.000251188643151 -  17.1s
[CV] kernel=rbf, C=85.7695898591, gamma=0.000341454887383 ............
[CV] ... kernel=rbf, C=85.7695898591, gamma=0.000341454887383 -  18.1s
[CV] kernel=rbf, C=85.7695898591, gamma=0.00063095734448 .............
[CV] .... kernel=rbf, C=85.7695898591, gamma=0.00063095734448 -  20.3s
[CV] kernel=rbf, C=85.7695898591, gamma=0.000857695898591 ............
[CV] rbf, C=46.4158883361, gamma=0.0001 -  15.9s
[CV] kernel=rbf, C=46.4158883361, gamma=0.000135935639088 ............
[CV] ... kernel=rbf, C=46.4158883361, gamma=0.000135935639088 -  16.5s
[CV] kernel=rbf, C=46.4158883361, gamma=0.000184784979742 ............
[CV] ... kernel=rbf, C=46.4158883361, gamma=0.000184784979742 -  16.6s
[CV] kernel=rbf, C=46.4158883361, gamma=0.000251188643151 ............
[CV] ... kernel=rbf, C=46.4158883361, gamma=0.000251188643151 -  16.4s
[CV] kernel=rbf, C=46.4158883361, gamma=0.000464158883361 ............
[CV] ... kernel=rbf, C=46.4158883361, gamma=0.000464158883361 -  18.7s
[CV] kernel=rbf, C=46.4158883361, gamma=0.00063095734448 .............
[CV] .... kernel=rbf, C=46.4158883361, gamma=0.00063095734448 -  20.6s
[CV] kernel=rbf, C=46.4158883361, gamma=0.000857695898591 ............
[CV] ... kernel=rbf, C=46.4158883361, gamma=0.000857695898591 -  21.6s
[CV] kernel=rbf, C=46.4158883361, gamma=0.00158489319246 .............
[CV] .... kernel=rbf, C=46.4158883361, gamma=0.00158489319246 -  28.4s
[CV] kernel=rbf, C=46.4158883361, gamma=0.00215443469003 .............
[CV] .... kernel=rbf, C=46.4158883361, gamma=0.00215443469003 -  33.6s
[CV] kernel=rbf, C=46.4158883361, gamma=0.00292864456463 .............
[CV] .... kernel=rbf, C=46.4158883361, gamma=0.00292864456463 -  39.3s
[CV] kernel=rbf, C=46.4158883361, gamma=0.00541169526546 .............
[CV] .... kernel=rbf, C=46.4158883361, gamma=0.00541169526546 - 1.1min
[CV] kernel=rbf, C=46.4158883361, gamma=0.0073564225446 ..............
[CV] ..... kernel=rbf, C=46.4158883361, gamma=0.0073564225446 - 1.3min
[CV] kernel=rbf, C=46.4158883361, gamma=0.01 .........................
[CV] ................ kernel=rbf, C=46.4158883361, gamma=0.01 - 1.4min
[CV] kernel=rbf, C=63.095734448, gamma=0.000251188643151 .............
[CV] .... kernel=rbf, C=63.095734448, gamma=0.000251188643151 -  16.9s
[CV] kernel=rbf, C=63.095734448, gamma=0.000341454887383 .............
[CV] .... kernel=rbf, C=63.095734448, gamma=0.000341454887383 -  18.2s
[CV] kernel=rbf, C=63.095734448, gamma=0.00063095734448 ..............
[CV] ..... kernel=rbf, C=63.095734448, gamma=0.00063095734448 -  20.3s
[CV] kernel=rbf, C=63.095734448, gamma=0.000857695898591 .............
[CV] .... kernel=rbf, C=63.095734448, gamma=0.000857695898591 -  22.9s
[CV] kernel=rbf, C=63.095734448, gamma=0.00116591440118 ..............
[CV] ..... kernel=rbf, C=63.095734448, gamma=0.00116591440118 -  24.0s
[CV] kernel=rbf, C=63.095734448, gamma=0.00215443469003 ..............
[CV] ..... kernel=rbf, C=63.095734448, gamma=0.00215443469003 -  32.9s
[CV] kernel=rbf, C=63.095734448, gamma=0.00292864456463 ..............
[CV] ..... kernel=rbf, C=63.095734448, gamma=0.00292864456463 -  41.3s
[CV] kernel=rbf, C=63.095734448, gamma=0.00398107170553 ..............
[CV] ..... kernel=rbf, C=63.095734448, gamma=0.00398107170553 -  51.1s
[CV] kernel=rbf, C=63.095734448, gamma=0.0073564225446 ...............
[CV] ...... kernel=rbf, C=63.095734448, gamma=0.0073564225446 - 1.3min
[CV] kernel=rbf, C=63.095734448, gamma=0.01 ..........................
[CV] ................. kernel=rbf, C=63.095734448, gamma=0.01 - 1.4min
[CV] kernel=rbf, C=85.7695898591, gamma=0.000135935639088 ............
[CV] ... kernel=rbf, C=85.7695898591, gamma=0.000135935639088 -  15.6s
[CV] kernel=rbf, C=85.7695898591, gamma=0.000184784979742 ............
[CV] ... kernel=rbf, C=85.7695898591, gamma=0.000184784979742 -  15.9s
[CV] kernel=rbf, C=85.7695898591, gamma=0.000341454887383 ............
[CV] ... kernel=rbf, C=85.7695898591, gamma=0.000341454887383 -  17.9s
[CV] kernel=rbf, C=85.7695898591, gamma=0.000464158883361 ............
[CV] ... kernel=rbf, C=85.7695898591, gamma=0.000464158883361 -  19.0s
[CV] kernel=rbf, C=85.7695898591, gamma=0.00063095734448 .............
[CV] .... kernel=rbf, C=85.7695898591, gamma=0.00063095734448 -  19.6s
[CV] kernel=rbf, C=85.7695898591, gamma=0.00116591440118 .............
[CV] .... kernel=rbf, C=85.7695898591, gamma=0.00116591440118 -  25.4s
[CV] kernel=rbf, C=85.7695898591, gamma=0.00158489319246 .............
[CV] ..... kernel=rbf, C=63.095734448, gamma=0.00398107170553 -  52.5s
[CV] kernel=rbf, C=63.095734448, gamma=0.00541169526546 ..............
[CV] ..... kernel=rbf, C=63.095734448, gamma=0.00541169526546 - 1.1min
[CV] kernel=rbf, C=63.095734448, gamma=0.01 ..........................
[CV] ................. kernel=rbf, C=63.095734448, gamma=0.01 - 1.4min
[CV] kernel=rbf, C=85.7695898591, gamma=0.0001 .......................
[CV] .............. kernel=rbf, C=85.7695898591, gamma=0.0001 -  15.4s
[CV] kernel=rbf, C=85.7695898591, gamma=0.000135935639088 ............
[CV] ... kernel=rbf, C=85.7695898591, gamma=0.000135935639088 -  16.0s
[CV] kernel=rbf, C=85.7695898591, gamma=0.000184784979742 ............
[CV] ... kernel=rbf, C=85.7695898591, gamma=0.000184784979742 -  16.7s
[CV] kernel=rbf, C=85.7695898591, gamma=0.000251188643151 ............
[CV] ... kernel=rbf, C=85.7695898591, gamma=0.000251188643151 -  16.2s
[CV] kernel=rbf, C=85.7695898591, gamma=0.000464158883361 ............
[CV] ... kernel=rbf, C=85.7695898591, gamma=0.000464158883361 -  18.9s
[CV] kernel=rbf, C=85.7695898591, gamma=0.00063095734448 .............
[CV] .... kernel=rbf, C=85.7695898591, gamma=0.00063095734448 -  20.5s
[CV] kernel=rbf, C=85.7695898591, gamma=0.000857695898591 ............
[CV] ... kernel=rbf, C=85.7695898591, gamma=0.000857695898591 -  21.7s
[CV] kernel=rbf, C=85.7695898591, gamma=0.00158489319246 .............
[CV] .... kernel=rbf, C=85.7695898591, gamma=0.00158489319246 -  28.3s
[CV] kernel=rbf, C=85.7695898591, gamma=0.00215443469003 .............
[CV] .... kernel=rbf, C=85.7695898591, gamma=0.00215443469003 -  33.7s
[CV] kernel=rbf, C=85.7695898591, gamma=0.00292864456463 .............
[CV] .... kernel=rbf, C=85.7695898591, gamma=0.00292864456463 -  39.3s
[CV] kernel=rbf, C=85.7695898591, gamma=0.00541169526546 .............
[CV] .... kernel=rbf, C=85.7695898591, gamma=0.00541169526546 - 1.1min
[CV] kernel=rbf, C=85.7695898591, gamma=0.0073564225446 ..............
[CV] ..... kernel=rbf, C=85.7695898591, gamma=0.0073564225446 - 1.3min
[CV] kernel=rbf, C=85.7695898591, gamma=0.01 .........................
[CV] ................ kernel=rbf, C=85.7695898591, gamma=0.01 - 1.4min
[CV] kernel=rbf, C=116.591440118, gamma=0.000251188643151 ............
[CV] ... kernel=rbf, C=116.591440118, gamma=0.000251188643151 -  17.0s
[CV] kernel=rbf, C=116.591440118, gamma=0.000341454887383 ............
[CV] ... kernel=rbf, C=116.591440118, gamma=0.000341454887383 -  18.1s
[CV] kernel=rbf, C=116.591440118, gamma=0.00063095734448 .............
